round,time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
1,2022-06-26 16:00:00+09:00,100.0,24.3,84.0,1010.0,9.19,190.0,0.0,0.0,21.1111,9.65606,1.0,269.593,44.633
1,2022-06-26 17:00:00+09:00,100.0,24.06,86.0,1010.0,8.19,188.0,0.0,0.0,21.6667,9.65606,0.0,277.562,32.3458
1,2022-06-26 18:00:00+09:00,100.0,24.08,86.0,1010.0,7.91,185.0,0.0,0.0,22.2222,9.65606,0.0,284.952,20.2695
1,2022-06-26 19:00:00+09:00,97.0,23.73,87.0,1010.0,7.1,178.0,0.0,0.0,23.8889,9.65606,0.0,292.513,8.60587
1,2022-06-26 20:00:00+09:00,97.0,23.35,87.0,1010.0,6.56,172.0,0.0,0.0,23.8889,11.2654,0.0,300.796,-2.40519
1,2022-06-26 21:00:00+09:00,98.0,23.21,88.0,1010.0,5.54,162.0,0.0,0.0,23.3333,11.2654,0.0,310.314,-12.4342
1,2022-06-26 22:00:00+09:00,100.0,22.87,89.0,1011.0,5.06,139.0,0.0,0.0,22.7778,11.2654,0.0,321.565,-21.0151
1,2022-06-26 23:00:00+09:00,100.0,22.62,91.0,1011.0,4.32,130.0,0.0,0.0,22.2222,9.65606,0.0,334.886,-27.5219
1,2022-06-27 00:00:00+09:00,100.0,22.39,93.0,1011.0,3.83,141.0,0.0,0.0,21.6667,9.65606,0.0,350.109,-31.2447
1,2022-06-27 01:00:00+09:00,100.0,22.55,94.0,1010.0,5.39,141.0,0.0,0.0,21.1111,8.04672,0.0,6.24944,-31.6397
1,2022-06-27 02:00:00+09:00,100.0,22.68,93.0,1010.0,5.72,150.0,0.0,0.0,21.1111,8.04672,0.0,21.7988,-28.6418
1,2022-06-27 03:00:00+09:00,100.0,22.48,94.0,1010.0,5.13,146.0,0.11,0.0,21.1111,8.04672,0.0,35.5959,-22.7087
1,2022-06-27 04:00:00+09:00,100.0,22.78,92.0,1009.0,5.88,153.0,0.0,0.0,21.1111,6.43738,0.0,47.3025,-14.5408
1,2022-06-27 05:00:00+09:00,100.0,22.82,92.0,1009.0,5.81,154.0,0.0,0.0,21.1111,6.43738,0.0,57.1766,-4.79548
1,2022-06-27 06:00:00+09:00,100.0,22.74,92.0,1010.0,6.05,151.0,0.0,0.0,20.5556,6.43738,0.0,65.6983,6.02471
1,2022-06-27 07:00:00+09:00,100.0,23.04,92.0,1010.0,7.19,160.0,0.51,0.0,21.1111,6.43738,0.0,73.3816,17.563
1,2022-06-27 08:00:00+09:00,100.0,23.61,89.0,1010.0,8.71,162.0,0.0,0.0,21.1111,6.43738,1.0,80.7613,29.5631
1,2022-06-27 09:00:00+09:00,100.0,23.84,89.0,1010.0,8.41,171.0,0.18,0.0,21.6667,8.04672,1.0,88.5178,41.8194
1,2022-06-27 10:00:00+09:00,100.0,24.34,86.0,1009.0,9.27,173.0,0.26,0.0,21.6667,8.04672,2.0,97.8675,54.1101
1,2022-06-27 11:00:00+09:00,100.0,24.4,85.0,1009.0,9.72,175.0,0.36,0.0,22.2222,9.65606,2.0,111.984,66.021
1,2022-06-27 12:00:00+09:00,100.0,24.44,84.0,1009.0,9.61,177.0,1.46,0.0,22.2222,9.65606,3.0,142.432,76.0186
1,2022-06-27 13:00:00+09:00,100.0,24.47,84.0,1008.0,10.61,171.0,1.09,0.0,22.2222,9.65606,2.0,205.249,77.5064
1,2022-06-27 14:00:00+09:00,100.0,24.52,84.0,1008.0,9.92,177.0,0.19,0.0,23.3333,9.65606,2.0,243.219,68.6108
1,2022-06-27 15:00:00+09:00,100.0,24.37,85.0,1007.0,10.15,177.0,0.32,0.0,22.7778,11.2654,2.0,259.483,56.9153
1,2022-06-27 16:00:00+09:00,100.0,24.3,85.0,1007.0,10.39,178.0,0.0,0.0,22.7778,9.65606,1.0,269.516,44.6596
1,2022-06-27 17:00:00+09:00,100.0,24.18,85.0,1007.0,10.62,181.0,0.0,0.0,22.2222,9.65606,0.0,277.497,32.3714
1,2022-06-27 18:00:00+09:00,100.0,24.14,86.0,1007.0,10.52,175.0,0.0,0.0,22.2222,9.65606,0.0,284.892,20.2923
1,2022-06-27 19:00:00+09:00,100.0,23.99,87.0,1007.0,10.69,177.0,0.0,0.0,22.2222,8.04672,0.0,292.454,8.62438
1,2022-06-27 20:00:00+09:00,100.0,24.13,86.0,1007.0,11.09,176.0,0.0,0.0,21.6667,8.04672,0.0,300.735,-2.3926
1,2022-06-27 21:00:00+09:00,100.0,24.0,87.0,1007.0,10.79,173.0,0.0,0.0,21.6667,8.04672,0.0,310.251,-12.4295
1,2022-06-27 22:00:00+09:00,100.0,23.78,89.0,1007.0,11.0,172.0,0.0,0.0,21.6667,8.04672,0.0,321.499,-21.0205
1,2022-06-27 23:00:00+09:00,100.0,23.99,88.0,1007.0,11.76,174.0,0.0,0.0,21.1111,6.43738,0.0,334.819,-27.5398
1,2022-06-28 00:00:00+09:00,100.0,23.7,90.0,1007.0,11.27,176.0,0.0,0.0,21.1111,6.43738,0.0,350.046,-31.2762
1,2022-06-28 01:00:00+09:00,100.0,24.12,87.0,1006.0,10.75,171.0,0.0,0.0,20.5556,8.04672,0.0,6.19773,-31.6839
1,2022-06-28 02:00:00+09:00,100.0,24.02,87.0,1006.0,10.81,171.0,0.0,0.0,20.5556,8.04672,0.0,21.7623,-28.6955
1,2022-06-28 03:00:00+09:00,100.0,23.98,88.0,1005.0,11.43,172.0,0.0,0.0,20.5556,9.65606,0.0,35.5741,-22.7681
1,2022-06-28 04:00:00+09:00,100.0,23.86,89.0,1005.0,11.06,173.0,0.0,0.0,20.5556,9.65606,0.0,47.2927,-14.6029
1,2022-06-28 05:00:00+09:00,100.0,23.68,90.0,1005.0,11.31,177.0,0.0,0.0,20.0,9.65606,0.0,57.1756,-4.85849
1,2022-06-28 06:00:00+09:00,100.0,23.67,90.0,1006.0,10.97,178.0,0.0,0.0,20.5556,9.65606,0.0,65.7041,5.96179
1,2022-06-28 07:00:00+09:00,100.0,23.65,90.0,1005.0,11.14,177.0,0.0,0.0,20.5556,9.65606,0.0,73.393,17.5005
1,2022-06-28 08:00:00+09:00,100.0,23.79,90.0,1006.0,10.84,180.0,0.0,0.0,21.1111,9.65606,1.0,80.7778,29.5012
1,2022-06-28 09:00:00+09:00,100.0,24.1,90.0,1006.0,10.97,181.0,0.0,0.0,21.6667,9.65606,1.0,88.5394,41.7578
1,2022-06-28 10:00:00+09:00,100.0,24.43,89.0,1006.0,11.86,183.0,0.0,0.0,21.6667,9.65606,2.0,97.8935,54.0481
1,2022-06-28 11:00:00+09:00,100.0,24.66,88.0,1005.0,12.39,184.0,0.0,0.0,21.6667,9.65606,2.0,112.005,65.9576
1,2022-06-28 12:00:00+09:00,100.0,24.89,86.0,1005.0,12.75,189.0,0.0,0.0,22.2222,11.2654,5.0,142.363,75.9566
1,2022-06-28 13:00:00+09:00,100.0,24.9,86.0,1005.0,12.85,189.0,0.0,0.0,22.2222,11.2654,4.0,204.969,77.4846
1,2022-06-28 14:00:00+09:00,100.0,24.81,87.0,1005.0,12.59,189.0,0.0,0.0,22.2222,11.2654,4.0,243.045,68.6227
1,2022-06-28 15:00:00+09:00,100.0,24.61,87.0,1004.0,12.48,187.0,0.0,0.0,22.2222,11.2654,2.0,259.37,56.9365
1,2022-06-28 16:00:00+09:00,100.0,24.67,87.0,1004.0,12.2,188.0,0.0,0.0,22.2222,11.2654,2.0,269.431,44.6826
1,2022-06-28 17:00:00+09:00,100.0,24.55,88.0,1004.0,11.67,186.0,0.0,0.0,22.2222,11.2654,1.0,277.424,32.3932
1,2022-06-28 18:00:00+09:00,100.0,24.35,88.0,1004.0,11.47,185.0,0.0,0.0,22.2222,11.2654,1.0,284.825,20.3111
1,2022-06-28 19:00:00+09:00,100.0,24.3,88.0,1004.0,11.4,180.0,0.0,0.0,22.2222,9.65606,0.0,292.389,8.63854
1,2022-06-28 20:00:00+09:00,100.0,24.2,87.0,1004.0,11.49,178.0,0.0,0.0,22.2222,9.65606,0.0,300.67,-2.38483
1,2022-06-28 21:00:00+09:00,100.0,24.15,87.0,1004.0,11.85,176.0,0.0,0.0,21.6667,9.65606,0.0,310.184,-12.4302
1,2022-06-28 22:00:00+09:00,100.0,24.21,86.0,1004.0,12.35,177.0,0.0,0.0,21.6667,9.65606,0.0,321.43,-21.032
1,2022-06-28 23:00:00+09:00,69.0,24.02,87.0,1004.0,12.13,179.0,0.0,0.0,21.6667,9.65606,0.0,334.75,-27.5642
1,2022-06-29 00:00:00+09:00,79.0,23.87,88.0,1004.0,12.27,180.0,0.0,0.0,21.6667,9.65606,0.0,349.983,-31.3145
1,2022-06-29 01:00:00+09:00,100.0,23.67,90.0,1005.0,11.45,184.0,0.49,0.0,21.6667,8.04672,0.0,6.14748,-31.7347
1,2022-06-29 02:00:00+09:00,100.0,23.54,91.0,1005.0,10.72,186.0,0.14,0.0,21.6667,8.04672,0.0,21.7289,-28.7554
1,2022-06-29 03:00:00+09:00,99.0,23.38,92.0,1005.0,10.15,187.0,0.0,0.0,21.6667,6.43738,0.0,35.5568,-22.8329
1,2022-06-29 04:00:00+09:00,100.0,23.29,93.0,1005.0,9.88,184.0,0.0,0.0,21.6667,6.43738,0.0,47.288,-14.6698
1,2022-06-29 05:00:00+09:00,100.0,23.33,93.0,1006.0,10.41,189.0,0.15,0.0,21.6667,6.43738,0.0,57.1802,-4.92549
1,2022-06-29 06:00:00+09:00,100.0,23.08,94.0,1006.0,10.02,192.0,1.07,0.0,21.6667,8.04672,0.0,65.7158,5.89546
1,2022-06-29 07:00:00+09:00,100.0,23.03,95.0,1006.0,9.47,191.0,1.91,0.0,21.6667,8.04672,0.0,73.4108,17.4352
1,2022-06-29 08:00:00+09:00,100.0,23.18,95.0,1007.0,9.48,186.0,1.19,0.0,21.6667,8.04672,1.0,80.8015,29.4367
1,2022-06-29 09:00:00+09:00,100.0,23.61,93.0,1007.0,9.7,183.0,0.31,0.0,22.2222,8.04672,1.0,88.5695,41.6937
1,2022-06-29 10:00:00+09:00,100.0,23.76,92.0,1007.0,10.42,188.0,0.0,0.0,22.7778,8.04672,2.0,97.9303,53.9836
1,2022-06-29 11:00:00+09:00,100.0,23.87,91.0,1007.0,9.76,188.0,0.0,0.0,23.3333,8.04672,2.0,112.041,65.8909
1,2022-06-29 12:00:00+09:00,100.0,23.96,91.0,1007.0,9.49,190.0,0.16,0.0,23.8889,8.04672,2.0,142.312,75.8893
1,2022-06-29 13:00:00+09:00,100.0,24.12,90.0,1007.0,9.6,192.0,0.63,0.0,23.8889,8.04672,2.0,204.682,77.456
1,2022-06-29 14:00:00+09:00,96.0,24.17,91.0,1007.0,9.64,194.0,1.17,0.0,23.8889,8.04672,2.0,242.857,68.6298
1,2022-06-29 15:00:00+09:00,89.0,24.15,91.0,1007.0,9.36,194.0,1.13,0.0,23.8889,8.04672,1.0,259.248,56.9537
1,2022-06-29 16:00:00+09:00,73.0,24.25,90.0,1007.0,9.55,191.0,0.67,0.0,23.8889,8.04672,1.0,269.337,44.7019
1,2022-06-29 17:00:00+09:00,79.0,24.2,90.0,1007.0,9.67,191.0,0.33,0.0,23.8889,8.04672,0.0,277.345,32.4113
1,2022-06-29 18:00:00+09:00,81.0,24.0,90.0,1007.0,9.27,191.0,0.25,0.0,23.3333,6.43738,0.0,284.753,20.3259
1,2022-06-29 19:00:00+09:00,85.0,23.58,92.0,1008.0,8.95,188.0,1.06,0.0,23.3333,6.43738,0.0,292.32,8.64828
1,2022-06-29 20:00:00+09:00,82.0,23.07,93.0,1008.0,8.27,187.0,1.78,0.0,23.3333,6.43738,0.0,300.6,-2.38195
1,2022-06-29 21:00:00+09:00,85.0,23.17,93.0,1008.0,7.01,182.0,0.4,0.0,22.7778,6.43738,0.0,310.112,-12.4363
1,2022-06-29 22:00:00+09:00,77.0,23.16,93.0,1009.0,7.05,173.0,0.0,0.0,22.7778,6.43738,0.0,321.357,-21.0494
1,2022-06-29 23:00:00+09:00,89.0,23.41,91.0,1009.0,7.85,177.0,0.0,0.0,22.7778,6.43738,0.0,334.678,-27.5951
1,2022-06-30 00:00:00+09:00,92.0,23.43,91.0,1009.0,8.52,183.0,0.27,0.0,22.2222,6.43738,0.0,349.919,-31.3596
1,2022-06-30 01:00:00+09:00,97.0,23.28,91.0,1010.0,7.39,175.0,0.0,0.0,22.2222,6.43738,0.0,6.09879,-31.7923
1,2022-06-30 02:00:00+09:00,98.0,23.17,92.0,1009.0,7.55,178.0,0.56,0.0,22.2222,6.43738,0.0,21.6989,-28.8214
1,2022-06-30 03:00:00+09:00,98.0,22.95,93.0,1009.0,7.91,176.0,0.86,0.0,22.2222,8.04672,0.0,35.544,-22.9032
1,2022-06-30 04:00:00+09:00,100.0,23.13,92.0,1009.0,7.94,176.0,0.69,0.0,22.2222,8.04672,0.0,47.2884,-14.7412
1,2022-06-30 05:00:00+09:00,95.0,23.15,92.0,1010.0,7.85,181.0,0.83,0.0,21.6667,8.04672,0.0,57.1905,-4.99642
1,2022-06-30 06:00:00+09:00,94.0,23.13,91.0,1010.0,7.33,179.0,0.27,0.0,22.2222,8.04672,0.0,65.7336,5.82582
1,2022-06-30 07:00:00+09:00,95.0,23.39,90.0,1010.0,7.1,178.0,0.64,0.0,22.7778,8.04672,0.0,73.435,17.367
1,2022-06-30 08:00:00+09:00,96.0,23.73,89.0,1011.0,7.15,178.0,0.54,0.0,22.7778,9.65606,1.0,80.8324,29.3697
1,2022-06-30 09:00:00+09:00,97.0,24.1,87.0,1011.0,7.4,184.0,0.34,0.0,22.2222,9.65606,1.0,88.6081,41.6273
1,2022-06-30 10:00:00+09:00,100.0,24.45,85.0,1011.0,7.54,191.0,0.13,0.0,22.2222,11.2654,2.0,97.9777,53.9165
1,2022-06-30 11:00:00+09:00,100.0,24.6,84.0,1011.0,7.47,193.0,0.0,0.0,22.2222,11.2654,6.0,112.091,65.821
1,2022-06-30 12:00:00+09:00,100.0,24.87,82.0,1011.0,7.35,193.0,0.0,0.0,21.6667,16.0934,6.0,142.28,75.8167
1,2022-06-30 13:00:00+09:00,100.0,25.15,80.0,1011.0,7.45,195.0,0.0,0.0,21.1111,16.0934,9.0,204.387,77.4205
1,2022-06-30 14:00:00+09:00,100.0,24.94,80.0,1011.0,7.16,200.0,0.0,0.0,20.5556,16.0934,8.0,242.655,68.632
1,2022-06-30 15:00:00+09:00,100.0,24.7,81.0,1011.0,7.02,200.0,0.0,0.0,20.5556,16.0934,5.0,259.115,56.9668
1,2022-06-30 16:00:00+09:00,100.0,24.48,83.0,1011.0,6.67,202.0,0.0,0.0,20.0,16.0934,3.0,269.236,44.7173
1,2022-06-30 17:00:00+09:00,97.0,24.34,84.0,1011.0,6.35,202.0,0.0,0.0,20.0,16.0934,2.0,277.259,32.4254
1,2022-06-30 18:00:00+09:00,93.0,24.41,83.0,1011.0,5.72,195.0,0.0,0.0,20.5556,16.0934,1.0,284.674,20.3365
1,2022-06-30 19:00:00+09:00,94.0,24.51,84.0,1012.0,5.28,187.0,0.0,0.0,20.5556,16.0934,0.0,292.244,8.65353
1,2022-06-30 20:00:00+09:00,95.0,23.87,87.0,1012.0,3.93,182.0,0.0,0.0,21.1111,16.0934,0.0,300.526,-2.38402
1,2022-06-30 21:00:00+09:00,86.0,23.39,90.0,1013.0,2.88,168.0,0.0,0.0,21.1111,16.0934,0.0,310.037,-12.4479
1,2022-06-30 22:00:00+09:00,33.0,23.05,92.0,1012.0,3.45,135.0,0.0,0.0,21.6667,16.0934,0.0,321.281,-21.0729
1,2022-06-30 23:00:00+09:00,21.0,22.58,95.0,1012.0,3.1,116.0,0.0,0.0,21.6667,16.0934,0.0,334.605,-27.6325
1,2022-07-01 00:00:00+09:00,33.0,22.29,96.0,1012.0,2.83,110.0,0.0,0.0,21.1111,16.0934,0.0,349.855,-31.4115
1,2022-07-01 01:00:00+09:00,56.0,22.42,97.0,1013.0,3.98,121.0,0.0,0.0,22.2222,11.2654,0.0,6.05177,-31.8564
1,2022-07-01 02:00:00+09:00,55.0,22.46,97.0,1013.0,4.09,120.0,0.0,0.0,21.6667,11.2654,0.0,21.6723,-28.8935
1,2022-07-01 03:00:00+09:00,59.0,22.42,98.0,1013.0,3.63,121.0,0.0,0.0,21.6667,11.2654,0.0,35.5357,-22.9788
1,2022-07-01 04:00:00+09:00,82.0,22.4,98.0,1013.0,3.33,118.0,0.0,0.0,21.6667,11.2654,0.0,47.2941,-14.8172
1,2022-07-01 05:00:00+09:00,91.0,22.35,98.0,1013.0,2.8,114.0,0.0,0.0,21.6667,11.2654,0.0,57.2064,-5.07117
1,2022-07-01 06:00:00+09:00,94.0,22.52,97.0,1014.0,3.1,111.0,0.0,0.0,22.2222,11.2654,0.0,65.7573,5.75295
1,2022-07-01 07:00:00+09:00,92.0,23.03,94.0,1014.0,4.06,124.0,0.0,0.0,23.3333,11.2654,1.0,73.4658,17.296
1,2022-07-01 08:00:00+09:00,91.0,23.86,90.0,1014.0,4.62,138.0,0.0,0.0,22.7778,11.2654,3.0,80.8706,29.3003
1,2022-07-01 09:00:00+09:00,87.0,24.76,85.0,1015.0,4.57,148.0,0.0,0.0,22.2222,16.0934,5.0,88.6552,41.5585
1,2022-07-01 10:00:00+09:00,86.0,25.51,81.0,1015.0,4.33,158.0,0.0,0.0,21.6667,16.0934,8.0,98.0357,53.8471
1,2022-07-01 11:00:00+09:00,84.0,26.05,77.0,1015.0,4.37,166.0,0.0,0.0,21.1111,16.0934,11.0,112.156,65.7481
1,2022-07-01 12:00:00+09:00,87.0,26.35,76.0,1015.0,4.71,170.0,0.0,0.0,21.6667,16.0934,11.0,142.266,75.739
1,2022-07-01 13:00:00+09:00,81.0,26.54,75.0,1014.0,4.61,180.0,0.0,0.0,21.1111,16.0934,11.0,204.087,77.3781
1,2022-07-01 14:00:00+09:00,83.0,26.69,75.0,1014.0,4.69,184.0,0.0,0.0,21.1111,16.0934,8.0,242.441,68.629
1,2022-07-01 15:00:00+09:00,86.0,26.68,75.0,1013.0,4.43,188.0,0.0,0.0,20.5556,16.0934,5.0,258.972,56.9758
1,2022-07-01 16:00:00+09:00,100.0,26.67,75.0,1013.0,4.44,186.0,0.0,0.0,20.5556,16.0934,3.0,269.126,44.7288
1,2022-07-01 17:00:00+09:00,94.0,26.48,75.0,1013.0,4.1,187.0,0.0,0.0,20.0,16.0934,2.0,277.166,32.4355
1,2022-07-01 18:00:00+09:00,96.0,26.07,75.0,1013.0,4.1,180.0,0.0,0.0,20.5556,16.0934,1.0,284.59,20.3429
1,2022-07-01 19:00:00+09:00,97.0,25.33,78.0,1013.0,3.35,178.0,0.0,0.0,21.1111,16.0934,0.0,292.164,8.65423
1,2022-07-01 20:00:00+09:00,98.0,24.63,81.0,1013.0,3.28,177.0,0.0,0.0,21.1111,16.0934,0.0,300.446,-2.39108
1,2022-07-01 21:00:00+09:00,97.0,23.87,85.0,1013.0,3.69,151.0,0.0,0.0,21.1111,16.0934,0.0,309.957,-12.465
1,2022-07-01 22:00:00+09:00,68.0,23.18,88.0,1014.0,2.82,130.0,0.0,0.0,21.6667,16.0934,0.0,321.201,-21.1025
1,2022-07-01 23:00:00+09:00,56.0,22.78,90.0,1014.0,1.56,143.0,0.0,0.0,21.6667,16.0934,0.0,334.529,-27.6765
1,2022-07-02 00:00:00+09:00,40.0,22.57,90.0,1014.0,2.31,124.0,0.0,0.0,21.6667,16.0934,0.0,349.791,-31.4702
1,2022-07-02 01:00:00+09:00,63.0,22.32,89.0,1014.0,2.11,104.0,0.0,0.0,21.6667,16.0934,0.0,6.00651,-31.9272
1,2022-07-02 02:00:00+09:00,62.0,22.24,88.0,1014.0,3.38,110.0,0.0,0.0,21.1111,16.0934,0.0,21.6492,-28.9717
1,2022-07-02 03:00:00+09:00,53.0,22.06,88.0,1013.0,2.36,98.0,0.0,0.0,21.1111,16.0934,0.0,35.5321,-23.0597
1,2022-07-02 04:00:00+09:00,79.0,21.95,88.0,1013.0,1.68,71.0,0.0,0.0,21.6667,16.0934,0.0,47.3052,-14.8977
1,2022-07-02 05:00:00+09:00,43.0,21.98,87.0,1014.0,2.24,75.0,0.0,0.0,21.1111,16.0934,0.0,57.228,-5.14966
1,2022-07-02 06:00:00+09:00,43.0,21.98,86.0,1013.0,2.74,84.0,0.0,0.0,22.2222,16.0934,0.0,65.7871,5.67693
1,2022-07-02 07:00:00+09:00,54.0,22.42,84.0,1014.0,2.18,72.0,0.0,0.0,22.2222,16.0934,1.0,73.5031,17.2224
1,2022-07-02 08:00:00+09:00,52.0,23.15,80.0,1014.0,2.14,62.0,0.0,0.0,22.2222,16.0934,2.0,80.9161,29.2285
1,2022-07-02 09:00:00+09:00,50.0,24.09,77.0,1014.0,1.85,66.0,0.0,0.0,21.1111,16.0934,5.0,88.7109,41.4876
1,2022-07-02 10:00:00+09:00,100.0,24.78,75.0,1014.0,0.92,53.0,0.0,0.0,20.5556,16.0934,8.0,98.1044,53.7753
1,2022-07-02 11:00:00+09:00,100.0,25.32,73.0,1013.0,0.2,6.0,0.0,0.0,20.0,16.0934,11.0,112.235,65.6721
1,2022-07-02 12:00:00+09:00,100.0,25.75,71.0,1013.0,1.01,281.0,0.0,0.0,20.5556,16.0934,11.0,142.27,75.6561
1,2022-07-02 13:00:00+09:00,100.0,26.35,70.0,1012.0,1.99,282.0,0.0,0.0,20.5556,16.0934,11.0,203.782,77.3287
1,2022-07-02 14:00:00+09:00,100.0,26.02,73.0,1011.0,1.59,270.0,0.0,0.0,20.5556,16.0934,8.0,242.213,68.6209
1,2022-07-02 15:00:00+09:00,100.0,26.57,71.0,1011.0,2.66,292.0,0.0,0.0,20.5556,16.0934,5.0,258.819,56.9805
1,2022-07-02 16:00:00+09:00,100.0,26.11,72.0,1011.0,3.8,299.0,0.0,0.0,20.5556,16.0934,3.0,269.009,44.7363
1,2022-07-02 17:00:00+09:00,100.0,25.43,75.0,1011.0,3.09,310.0,0.0,0.0,20.5556,16.0934,2.0,277.067,32.4416
1,2022-07-02 18:00:00+09:00,100.0,24.96,77.0,1010.0,1.85,334.0,0.0,0.0,20.5556,16.0934,1.0,284.5,20.3451
1,2022-07-02 19:00:00+09:00,100.0,24.82,77.0,1010.0,1.91,355.0,0.0,0.0,20.5556,16.0934,0.0,292.079,8.65031
1,2022-07-02 20:00:00+09:00,100.0,24.52,78.0,1010.0,1.83,15.0,0.0,0.0,21.1111,16.0934,0.0,300.363,-2.40319
1,2022-07-02 21:00:00+09:00,100.0,24.43,78.0,1010.0,1.87,63.0,0.0,0.0,21.1111,16.0934,0.0,309.873,-12.4877
1,2022-07-02 22:00:00+09:00,100.0,24.45,78.0,1011.0,1.88,89.0,0.0,0.0,22.2222,16.0934,0.0,321.118,-21.1381
1,2022-07-02 23:00:00+09:00,100.0,24.13,80.0,1011.0,1.27,91.0,0.0,0.0,22.2222,11.2654,0.0,334.451,-27.727
1,2022-07-03 00:00:00+09:00,100.0,24.13,79.0,1011.0,2.45,104.0,0.0,0.0,22.2222,11.2654,0.0,349.726,-31.5356
1,2022-07-03 01:00:00+09:00,36.0,23.52,82.0,1011.0,1.81,95.0,0.0,0.0,22.2222,11.2654,0.0,5.96311,-32.0046
1,2022-07-03 02:00:00+09:00,41.0,23.37,81.0,1011.0,2.4,108.0,0.0,0.0,22.2222,9.65606,0.0,21.6297,-29.0559
1,2022-07-03 03:00:00+09:00,49.0,23.06,82.0,1011.0,2.35,110.0,0.0,0.0,21.6667,9.65606,0.0,35.5333,-23.1458
1,2022-07-03 04:00:00+09:00,89.0,22.92,82.0,1010.0,2.22,92.0,0.0,0.0,22.7778,9.65606,0.0,47.3216,-14.9826
1,2022-07-03 05:00:00+09:00,95.0,22.73,84.0,1010.0,2.72,94.0,0.46,0.0,23.3333,9.65606,0.0,57.2553,-5.23181
1,2022-07-03 06:00:00+09:00,96.0,22.61,86.0,1010.0,2.3,82.0,0.6,0.0,23.3333,9.65606,1.0,65.823,5.59787
1,2022-07-03 07:00:00+09:00,97.0,23.0,85.0,1010.0,3.21,90.0,0.16,0.0,22.2222,9.65606,2.0,73.547,17.1461
1,2022-07-03 08:00:00+09:00,98.0,23.69,83.0,1010.0,3.18,84.0,0.0,0.0,21.1111,9.65606,3.0,80.9688,29.1544
1,2022-07-03 09:00:00+09:00,95.0,24.52,81.0,1010.0,2.76,103.0,0.0,0.0,20.0,11.2654,5.0,88.7749,41.4146
1,2022-07-03 10:00:00+09:00,66.0,25.49,77.0,1010.0,2.83,118.0,0.0,0.0,19.4444,11.2654,8.0,98.1837,53.7012
1,2022-07-03 11:00:00+09:00,69.0,26.42,74.0,1009.0,2.73,144.0,0.0,0.0,19.4444,11.2654,8.0,112.329,65.5932
1,2022-07-03 12:00:00+09:00,58.0,27.17,71.0,1009.0,3.79,161.0,0.0,0.0,20.0,11.2654,11.0,142.292,75.5682
1,2022-07-03 13:00:00+09:00,66.0,27.69,69.0,1009.0,5.23,151.0,0.0,0.0,22.7778,6.43738,7.0,203.473,77.2723
1,2022-07-03 14:00:00+09:00,61.0,27.7,69.0,1008.0,6.49,151.0,0.0,0.0,22.7778,11.2654,8.0,241.973,68.6076
1,2022-07-03 15:00:00+09:00,68.0,27.37,70.0,1008.0,6.64,151.0,0.0,0.0,22.2222,11.2654,5.0,258.656,56.9808
1,2022-07-03 16:00:00+09:00,100.0,27.19,71.0,1008.0,6.66,145.0,0.0,0.0,21.6667,11.2654,3.0,268.884,44.7397
1,2022-07-03 17:00:00+09:00,100.0,26.77,73.0,1008.0,6.99,140.0,0.0,0.0,22.7778,6.43738,1.0,276.961,32.4436
1,2022-07-03 18:00:00+09:00,100.0,26.1,77.0,1008.0,7.02,137.0,0.0,0.0,22.2222,11.2654,1.0,284.405,20.3429
1,2022-07-03 19:00:00+09:00,100.0,25.21,82.0,1008.0,5.66,132.0,0.0,0.0,21.6667,11.2654,0.0,291.989,8.64172
1,2022-07-03 20:00:00+09:00,92.0,24.51,86.0,1008.0,4.93,132.0,0.0,0.0,21.6667,11.2654,0.0,300.274,-2.4204
1,2022-07-03 21:00:00+09:00,80.0,24.01,88.0,1008.0,4.42,120.0,0.0,0.0,21.1111,9.65606,0.0,309.786,-12.5159
1,2022-07-03 22:00:00+09:00,23.0,23.87,89.0,1008.0,4.27,109.0,0.0,0.0,21.6667,9.65606,0.0,321.032,-21.1799
1,2022-07-03 23:00:00+09:00,19.0,23.59,90.0,1008.0,4.05,101.0,0.0,0.0,22.2222,9.65606,0.0,334.372,-27.7841
1,2022-07-04 00:00:00+09:00,17.0,23.34,91.0,1008.0,3.7,100.0,0.0,0.0,22.2222,9.65606,0.0,349.662,-31.6077
1,2022-07-04 01:00:00+09:00,72.0,23.77,90.0,1007.0,4.52,105.0,0.0,0.0,22.7778,6.43738,0.0,5.92167,-32.0885
1,2022-07-04 02:00:00+09:00,74.0,23.64,90.0,1007.0,3.55,100.0,0.0,0.0,22.7778,6.43738,0.0,21.6139,-29.146
1,2022-07-04 03:00:00+09:00,72.0,23.55,90.0,1006.0,3.91,99.0,0.0,0.0,23.3333,6.43738,0.0,35.5392,-23.2371
1,2022-07-04 04:00:00+09:00,13.0,23.36,91.0,1006.0,3.86,92.0,0.0,0.0,23.3333,6.43738,0.0,47.3434,-15.0717
1,2022-07-04 05:00:00+09:00,24.0,23.44,91.0,1006.0,4.09,85.0,0.0,0.0,22.7778,6.43738,0.0,57.2884,-5.31752
1,2022-07-04 06:00:00+09:00,33.0,23.69,90.0,1006.0,3.99,84.0,0.0,0.0,23.3333,6.43738,0.0,65.8651,5.51584
1,2022-07-04 07:00:00+09:00,43.0,23.85,90.0,1006.0,4.22,88.0,0.0,0.0,22.7778,8.04672,1.0,73.5974,17.0674
